PACKET_ID,PACKET_TYPE_Control_Packet,CONTROL_PACKET_TYPE_DIO,CONTROL_PACKET_TYPE_App1_CBR,CONTROL_PACKET_TYPE_DAO,SOURCE_ID,RECEIVER_ID,NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS_Successful,PACKET_STATUS_Collided,Class Type
122,0,0,1,0,1,3,2420000,2420000,6,1,0,0
122,0,0,1,0,1,5,12043755,12043755,0,1,0,0
122,0,0,1,0,1,4,12043770,12043770,0,1,0,0
122,0,0,1,0,1,3,2420000,2420000,6,1,0,0
122,0,0,1,0,1,5,12051404,12051404,0,1,0,0
122,0,0,1,0,1,4,12051419,12051419,0,1,0,0
122,0,0,1,0,1,3,2420000,2420000,6,1,0,0
122,0,0,1,0,1,5,12058093,12058093,0,1,0,0
122,0,0,1,0,1,4,12058108,12058108,0,1,0,0
122,0,0,1,0,1,3,2420000,2420000,6,1,0,0
122,0,0,1,0,1,5,12063822,12063822,0,1,0,0
122,0,0,1,0,1,4,12063837,12063837,0,1,0,0
122,0,0,1,0,1,3,2420000,2420000,6,1,0,0
122,0,0,1,0,1,5,12069551,12069551,0,1,0,0
122,0,0,1,0,1,4,12069566,12069566,0,1,0,0
122,0,0,1,0,1,3,2420000,2420000,6,1,0,0
122,0,0,1,0,1,5,12075920,12075920,0,1,0,0
122,0,0,1,0,1,4,12075932,12075932,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12082609,12082609,0,1,0,0
123,0,0,1,0,1,4,12082624,12082624,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12089298,12089298,0,1,0,0
123,0,0,1,0,1,4,12089313,12089313,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12095667,12095667,0,1,0,0
123,0,0,1,0,1,4,12095682,12095682,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12102036,12102036,0,1,0,0
123,0,0,1,0,1,4,12102051,12102051,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12109685,12109685,0,1,0,0
123,0,0,1,0,1,4,12109700,12109700,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12116694,12116694,0,1,0,0
123,0,0,1,0,1,4,12116709,12116709,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12122103,12122103,0,1,0,0
123,0,0,1,0,1,4,12122118,12122118,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12127832,12127832,0,1,0,0
123,0,0,1,0,1,4,12127847,12127847,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12133241,12133241,0,1,0,0
123,0,0,1,0,1,4,12133256,12133256,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12138970,12138970,0,1,0,0
123,0,0,1,0,1,4,12138985,12138985,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12145339,12145339,0,1,0,0
123,0,0,1,0,1,4,12145354,12145354,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12151388,12151388,0,1,0,0
123,0,0,1,0,1,4,12151403,12151403,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12159037,12159037,0,1,0,0
123,0,0,1,0,1,4,12159052,12159052,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12166046,12166046,0,1,0,0
123,0,0,1,0,1,4,12166061,12166061,0,1,0,0
123,0,0,1,0,1,3,2440000,2440000,6,1,0,0
123,0,0,1,0,1,5,12171455,12171455,0,1,0,0
123,0,0,1,0,1,4,12171467,12171467,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12179104,12179104,0,1,0,0
124,0,0,1,0,1,4,12179119,12179119,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12186113,12186113,0,1,0,0
124,0,0,1,0,1,4,12186128,12186128,0,1,0,0
0,1,0,0,0,5,3,12189952,12189952,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12192802,12192802,0,1,0,0
124,0,0,1,0,1,4,12192817,12192817,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12199491,12199491,0,1,0,0
124,0,0,1,0,1,4,12199506,12199506,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12206500,12206500,0,1,0,0
124,0,0,1,0,1,4,12206515,12206515,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12214149,12214149,0,1,0,0
124,0,0,1,0,1,4,12214164,12214164,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12220838,12220838,0,1,0,0
124,0,0,1,0,1,4,12220853,12220853,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12226567,12226567,0,1,0,0
124,0,0,1,0,1,4,12226582,12226582,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12233896,12233896,0,1,0,0
124,0,0,1,0,1,4,12233911,12233911,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12240265,12240265,0,1,0,0
124,0,0,1,0,1,4,12240280,12240280,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12247274,12247274,0,1,0,0
124,0,0,1,0,1,4,12247289,12247289,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12254603,12254603,0,1,0,0
124,0,0,1,0,1,4,12254618,12254618,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12261932,12261932,0,1,0,0
124,0,0,1,0,1,4,12261947,12261947,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12268621,12268621,0,1,0,0
124,0,0,1,0,1,4,12268636,12268636,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
124,0,0,1,0,1,5,12273070,12273070,0,1,0,0
124,0,0,1,0,1,4,12273082,12273082,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12279759,12279759,0,1,0,0
125,0,0,1,0,1,4,12279774,12279774,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12286768,12286768,0,1,0,0
125,0,0,1,0,1,4,12286783,12286783,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12292817,12292817,0,1,0,0
125,0,0,1,0,1,4,12292832,12292832,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12299506,12299506,0,1,0,0
125,0,0,1,0,1,4,12299521,12299521,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12306835,12306835,0,1,0,0
125,0,0,1,0,1,4,12306850,12306850,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12313844,12313844,0,1,0,0
125,0,0,1,0,1,4,12313859,12313859,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12320853,12320853,0,1,0,0
125,0,0,1,0,1,4,12320868,12320868,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12327862,12327862,0,1,0,0
125,0,0,1,0,1,4,12327877,12327877,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12333911,12333911,0,1,0,0
125,0,0,1,0,1,4,12333926,12333926,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12341240,12341240,0,1,0,0
125,0,0,1,0,1,4,12341255,12341255,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12347289,12347289,0,1,0,0
125,0,0,1,0,1,4,12347304,12347304,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12352698,12352698,0,1,0,0
125,0,0,1,0,1,4,12352713,12352713,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12358427,12358427,0,1,0,0
125,0,0,1,0,1,4,12358442,12358442,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12364156,12364156,0,1,0,0
125,0,0,1,0,1,4,12364171,12364171,0,1,0,0
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
125,0,0,1,0,1,5,12369565,12369565,0,1,0,0
125,0,0,1,0,1,4,12369577,12369577,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12375294,12375294,0,1,0,0
126,0,0,1,0,1,4,12375309,12375309,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12381023,12381023,0,1,0,0
126,0,0,1,0,1,4,12381038,12381038,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12388032,12388032,0,1,0,0
126,0,0,1,0,1,4,12388047,12388047,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12394081,12394081,0,1,0,0
126,0,0,1,0,1,4,12394096,12394096,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12400770,12400770,0,1,0,0
126,0,0,1,0,1,4,12400785,12400785,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12406819,12406819,0,1,0,0
126,0,0,1,0,1,4,12406834,12406834,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12413188,12413188,0,1,0,0
126,0,0,1,0,1,4,12413203,12413203,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12419237,12419237,0,1,0,0
126,0,0,1,0,1,4,12419252,12419252,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12424646,12424646,0,1,0,0
126,0,0,1,0,1,4,12424661,12424661,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12430695,12430695,0,1,0,0
126,0,0,1,0,1,4,12430710,12430710,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12436104,12436104,0,1,0,0
126,0,0,1,0,1,4,12436119,12436119,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12443753,12443753,0,1,0,0
126,0,0,1,0,1,4,12443768,12443768,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12451402,12451402,0,1,0,0
126,0,0,1,0,1,4,12451417,12451417,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12457451,12457451,0,1,0,0
126,0,0,1,0,1,4,12457466,12457466,0,1,0,0
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
126,0,0,1,0,1,5,12462860,12462860,0,1,0,0
126,0,0,1,0,1,4,12462872,12462872,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12469869,12469869,0,1,0,0
127,0,0,1,0,1,4,12469884,12469884,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12476238,12476238,0,1,0,0
127,0,0,1,0,1,4,12476253,12476253,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12483887,12483887,0,1,0,0
127,0,0,1,0,1,4,12483902,12483902,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12489296,12489296,0,1,0,0
127,0,0,1,0,1,4,12489311,12489311,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12496305,12496305,0,1,0,0
127,0,0,1,0,1,4,12496320,12496320,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12503954,12503954,0,1,0,0
127,0,0,1,0,1,4,12503969,12503969,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12511603,12511603,0,1,0,0
127,0,0,1,0,1,4,12511618,12511618,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12518612,12518612,0,1,0,0
127,0,0,1,0,1,4,12518627,12518627,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12524661,12524661,0,1,0,0
127,0,0,1,0,1,4,12524676,12524676,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12531350,12531350,0,1,0,0
127,0,0,1,0,1,4,12531365,12531365,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12538039,12538039,0,1,0,0
127,0,0,1,0,1,4,12538054,12538054,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12544408,12544408,0,1,0,0
127,0,0,1,0,1,4,12544423,12544423,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12551417,12551417,0,1,0,0
127,0,0,1,0,1,4,12551432,12551432,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12557466,12557466,0,1,0,0
127,0,0,1,0,1,4,12557481,12557481,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,0
127,0,0,1,0,1,5,12561595,12561595,0,1,0,0
127,0,0,1,0,1,4,12561607,12561607,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12568284,12568284,0,1,0,0
128,0,0,1,0,1,4,12568299,12568299,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12574333,12574333,0,1,0,0
128,0,0,1,0,1,4,12574348,12574348,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12579742,12579742,0,1,0,0
128,0,0,1,0,1,4,12579757,12579757,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12586111,12586111,0,1,0,0
128,0,0,1,0,1,4,12586126,12586126,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12591520,12591520,0,1,0,0
128,0,0,1,0,1,4,12591535,12591535,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12598849,12598849,0,1,0,0
128,0,0,1,0,1,4,12598864,12598864,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12605858,12605858,0,1,0,0
128,0,0,1,0,1,4,12605873,12605873,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12612227,12612227,0,1,0,0
128,0,0,1,0,1,4,12612242,12612242,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12618276,12618276,0,1,0,0
128,0,0,1,0,1,4,12618291,12618291,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12625605,12625605,0,1,0,0
128,0,0,1,0,1,4,12625620,12625620,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12631654,12631654,0,1,0,0
128,0,0,1,0,1,4,12631669,12631669,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12637383,12637383,0,1,0,0
128,0,0,1,0,1,4,12637398,12637398,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12644712,12644712,0,1,0,0
128,0,0,1,0,1,4,12644727,12644727,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12652361,12652361,0,1,0,0
128,0,0,1,0,1,4,12652376,12652376,0,1,0,0
128,0,0,1,0,1,3,2540000,2540000,6,1,0,0
128,0,0,1,0,1,5,12657450,12657450,0,1,0,0
128,0,0,1,0,1,4,12657462,12657462,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12662859,12662859,0,1,0,0
129,0,0,1,0,1,4,12662874,12662874,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12668908,12668908,0,1,0,0
129,0,0,1,0,1,4,12668923,12668923,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12675917,12675917,0,1,0,0
129,0,0,1,0,1,4,12675932,12675932,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12683246,12683246,0,1,0,0
129,0,0,1,0,1,4,12683261,12683261,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12690575,12690575,0,1,0,0
129,0,0,1,0,1,4,12690590,12690590,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12697584,12697584,0,1,0,0
129,0,0,1,0,1,4,12697599,12697599,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12703633,12703633,0,1,0,0
129,0,0,1,0,1,4,12703648,12703648,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12709042,12709042,0,1,0,0
129,0,0,1,0,1,4,12709057,12709057,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12715091,12715091,0,1,0,0
129,0,0,1,0,1,4,12715106,12715106,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12722100,12722100,0,1,0,0
129,0,0,1,0,1,4,12722115,12722115,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12729109,12729109,0,1,0,0
129,0,0,1,0,1,4,12729124,12729124,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12736118,12736118,0,1,0,0
129,0,0,1,0,1,4,12736133,12736133,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12743127,12743127,0,1,0,0
129,0,0,1,0,1,4,12743142,12743142,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12749496,12749496,0,1,0,0
129,0,0,1,0,1,4,12749511,12749511,0,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
129,0,0,1,0,1,5,12755225,12755225,0,1,0,0
129,0,0,1,0,1,4,12755237,12755237,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12762234,12762234,0,1,0,0
130,0,0,1,0,1,4,12762249,12762249,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12768283,12768283,0,1,0,0
130,0,0,1,0,1,4,12768298,12768298,0,1,0,0
0,1,1,0,0,11,1,12765061,12765061,6,1,0,0
0,1,1,0,0,11,2,12765061,12765061,6,1,0,0
0,1,1,0,0,11,3,12765061,12765061,6,1,0,0
0,1,1,0,0,11,6,12765061,12765061,6,1,0,0
0,1,1,0,0,11,7,12765061,12765061,6,1,0,0
0,1,1,0,0,11,8,12765061,12765061,6,1,0,0
0,1,1,0,0,11,9,12765061,12765061,6,1,0,0
0,1,1,0,0,11,10,12765061,12765061,6,1,0,0
0,1,1,0,0,11,12,12765061,12765061,6,1,0,0
0,1,1,0,0,11,13,12765061,12765061,6,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12777798,12777798,0,1,0,0
130,0,0,1,0,1,4,12777813,12777813,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12784167,12784167,0,1,0,0
130,0,0,1,0,1,4,12784182,12784182,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12791176,12791176,0,1,0,0
130,0,0,1,0,1,4,12791191,12791191,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12796905,12796905,0,1,0,0
130,0,0,1,0,1,4,12796920,12796920,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12803914,12803914,0,1,0,0
130,0,0,1,0,1,4,12803929,12803929,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12810283,12810283,0,1,0,0
130,0,0,1,0,1,4,12810298,12810298,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12817292,12817292,0,1,0,0
130,0,0,1,0,1,4,12817307,12817307,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12824941,12824941,0,1,0,0
130,0,0,1,0,1,4,12824956,12824956,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12831950,12831950,0,1,0,0
130,0,0,1,0,1,4,12831965,12831965,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12837679,12837679,0,1,0,0
130,0,0,1,0,1,4,12837694,12837694,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12845328,12845328,0,1,0,0
130,0,0,1,0,1,4,12845343,12845343,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12852657,12852657,0,1,0,0
130,0,0,1,0,1,4,12852672,12852672,0,1,0,0
130,0,0,1,0,1,3,2580000,2580000,6,1,0,0
130,0,0,1,0,1,5,12858386,12858386,0,1,0,0
130,0,0,1,0,1,4,12858398,12858398,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12865075,12865075,0,1,0,0
131,0,0,1,0,1,4,12865090,12865090,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12870804,12870804,0,1,0,0
131,0,0,1,0,1,4,12870819,12870819,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12876533,12876533,0,1,0,0
131,0,0,1,0,1,4,12876548,12876548,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12882902,12882902,0,1,0,0
131,0,0,1,0,1,4,12882917,12882917,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12888951,12888951,0,1,0,0
131,0,0,1,0,1,4,12888966,12888966,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12894680,12894680,0,1,0,0
131,0,0,1,0,1,4,12894695,12894695,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12902329,12902329,0,1,0,0
131,0,0,1,0,1,4,12902344,12902344,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12908378,12908378,0,1,0,0
131,0,0,1,0,1,4,12908393,12908393,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12915067,12915067,0,1,0,0
131,0,0,1,0,1,4,12915082,12915082,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12922076,12922076,0,1,0,0
131,0,0,1,0,1,4,12922091,12922091,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12929085,12929085,0,1,0,0
131,0,0,1,0,1,4,12929100,12929100,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12934494,12934494,0,1,0,0
131,0,0,1,0,1,4,12934509,12934509,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12940863,12940863,0,1,0,0
131,0,0,1,0,1,4,12940878,12940878,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12947872,12947872,0,1,0,0
131,0,0,1,0,1,4,12947887,12947887,0,1,0,0
131,0,0,1,0,1,3,2600000,2600000,6,1,0,0
131,0,0,1,0,1,5,12952001,12952001,0,1,0,0
131,0,0,1,0,1,4,12952013,12952013,0,1,0,0
132,0,0,1,0,1,3,2620000,2620000,6,1,0,0
132,0,0,1,0,1,5,12958050,12958050,0,1,0,0
132,0,0,1,0,1,4,12958065,12958065,0,1,0,0
132,0,0,1,0,1,3,2620000,2620000,6,1,0,0
132,0,0,1,0,1,5,12965379,12965379,0,1,0,0
132,0,0,1,0,1,4,12965394,12965394,0,1,0,0
132,0,0,1,0,1,3,2620000,2620000,6,1,0,0
132,0,0,1,0,1,5,12972388,12972388,0,1,0,0
132,0,0,1,0,1,4,12972403,12972403,0,1,0,0
132,0,0,1,0,1,3,2620000,2620000,6,1,0,0
132,0,0,1,0,1,5,12978117,12978117,0,1,0,0
132,0,0,1,0,1,4,12978132,12978132,0,1,0,0
132,0,0,1,0,1,3,2620000,2620000,6,1,0,0
132,0,0,1,0,1,5,12985446,12985446,0,1,0,0
132,0,0,1,0,1,4,12985461,12985461,0,1,0,0
132,0,0,1,0,1,3,2620000,2620000,6,1,0,0
132,0,0,1,0,1,5,12992455,12992455,0,1,0,0
132,0,0,1,0,1,4,12992470,12992470,0,1,0,0
132,0,0,1,0,1,3,2620000,2620000,6,1,0,0
132,0,0,1,0,1,5,12999784,12999784,0,1,0,0
132,0,0,1,0,1,4,12999799,12999799,0,1,0,0
132,0,0,1,0,1,3,2620000,2620000,6,1,0,0
132,0,0,1,0,1,5,13005193,13005193,0,1,0,0
132,0,0,1,0,1,4,13005208,13005208,0,1,0,0
132,0,0,1,0,1,3,2620000,2620000,6,1,0,0
