PACKET_ID,PACKET_TYPE_Control_Packet,CONTROL_PACKET_TYPE_DIO,CONTROL_PACKET_TYPE_App1_CBR,CONTROL_PACKET_TYPE_DAO,SOURCE_ID,RECEIVER_ID,NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS_Successful,PACKET_STATUS_Collided,Class Type
126,0,0,1,0,1,5,21578176,21578176,0,1,0,2
126,0,0,1,0,1,4,21578191,21578191,0,1,0,2
0,1,0,0,0,2,3,2109000,2109000,6,1,0,2
0,1,0,0,0,2,5,21580317,21580317,0,1,0,2
0,1,0,0,0,2,4,21580326,21580326,0,1,0,2
0,1,0,0,0,6,3,2095000,2095000,6,1,0,2
0,1,0,0,0,6,5,21583170,21583170,0,1,0,2
0,1,0,0,0,6,4,21583179,21583179,0,1,0,2
0,1,0,0,0,6,3,2096000,2096000,6,1,0,2
0,1,0,0,0,6,5,21586531,21586531,0,1,0,2
0,1,0,0,0,6,4,21586540,21586540,0,1,0,2
0,1,0,0,0,2,3,2110000,2110000,6,1,0,2
0,1,0,0,0,2,5,21589118,21589118,0,1,0,2
0,1,0,0,0,2,4,21589127,21589127,0,1,0,2
0,1,0,0,0,6,3,2097000,2097000,6,1,0,2
0,1,0,0,0,6,5,21591492,21591492,0,1,0,2
0,1,0,0,0,6,4,21591501,21591501,0,1,0,2
0,1,0,0,0,2,3,2111000,2111000,6,0,1,2
0,1,0,0,0,6,3,2098000,2098000,6,1,0,2
0,1,0,0,0,6,5,21596453,21596453,0,1,0,2
0,1,0,0,0,6,4,21596462,21596462,0,1,0,2
0,1,0,0,0,2,3,2112000,2112000,6,1,0,2
0,1,0,0,0,2,5,21598563,21598563,0,1,0,2
0,1,0,0,0,2,4,21598572,21598572,0,1,0,2
126,0,0,1,0,1,3,2500000,2500000,6,1,0,2
126,0,0,1,0,1,5,21603425,21603425,0,1,0,2
126,0,0,1,0,1,4,21603440,21603440,0,1,0,2
0,1,0,0,0,6,3,2099000,2099000,6,1,0,2
0,1,0,0,0,6,5,21605574,21605574,0,1,0,2
0,1,0,0,0,6,4,21605583,21605583,0,1,0,2
126,0,0,1,0,1,3,2500000,2500000,6,1,0,2
126,0,0,1,0,1,5,21610754,21610754,0,1,0,2
126,0,0,1,0,1,4,21610769,21610769,0,1,0,2
0,1,0,0,0,6,3,2100000,2100000,6,1,0,2
0,1,0,0,0,6,5,21614055,21614055,0,1,0,2
0,1,0,0,0,6,4,21614064,21614064,0,1,0,2
0,1,0,0,0,6,3,2101000,2101000,6,1,0,2
0,1,0,0,0,6,5,21617416,21617416,0,1,0,2
0,1,0,0,0,6,4,21617425,21617425,0,1,0,2
0,1,0,0,0,10,3,2137000,2137000,6,1,0,2
0,1,0,0,0,10,5,21620387,21620387,0,1,0,2
0,1,0,0,0,10,4,21620396,21620396,0,1,0,2
0,1,0,0,0,2,3,2113000,2113000,6,0,1,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21630212,21630212,0,1,0,2
127,0,0,1,0,1,4,21630227,21630227,0,1,0,2
0,1,0,0,0,6,3,2102000,2102000,6,1,0,2
0,1,0,0,0,6,5,21632937,21632937,0,1,0,2
0,1,0,0,0,6,4,21632946,21632946,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21637861,21637861,0,1,0,2
127,0,0,1,0,1,4,21637876,21637876,0,1,0,2
0,1,0,0,0,6,3,2103000,2103000,6,1,0,2
0,1,0,0,0,6,5,21640778,21640778,0,1,0,2
0,1,0,0,0,6,4,21640787,21640787,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21646150,21646150,0,1,0,2
127,0,0,1,0,1,4,21646165,21646165,0,1,0,2
0,1,0,0,0,10,3,2139000,2139000,6,1,0,2
0,1,0,0,0,10,5,21648708,21648708,0,1,0,2
0,1,0,0,0,10,4,21648717,21648717,0,1,0,2
0,1,0,0,0,10,3,2140000,2140000,6,1,0,2
0,1,0,0,0,10,5,21652709,21652709,0,1,0,2
0,1,0,0,0,10,4,21652718,21652718,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21657959,21657959,0,1,0,2
127,0,0,1,0,1,4,21657974,21657974,0,1,0,2
0,1,0,0,0,6,3,2105000,2105000,6,1,0,2
0,1,0,0,0,6,5,21661320,21661320,0,1,0,2
0,1,0,0,0,6,4,21661329,21661329,0,1,0,2
0,1,0,0,0,2,3,2115000,2115000,6,1,0,2
0,1,0,0,0,2,5,21665284,21665284,0,1,0,2
0,1,0,0,0,2,4,21665293,21665293,0,1,0,2
0,1,0,0,0,6,3,2106000,2106000,6,1,0,2
0,1,0,0,0,6,5,21668201,21668201,0,1,0,2
0,1,0,0,0,6,4,21668210,21668210,0,1,0,2
0,1,0,0,0,6,3,2107000,2107000,6,1,0,2
0,1,0,0,0,6,5,21671562,21671562,0,1,0,2
0,1,0,0,0,6,4,21671571,21671571,0,1,0,2
0,1,0,0,0,2,3,2116000,2116000,6,1,0,2
0,1,0,0,0,2,5,21674725,21674725,0,1,0,2
0,1,0,0,0,2,4,21674734,21674734,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21679816,21679816,0,1,0,2
127,0,0,1,0,1,4,21679831,21679831,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21685545,21685545,0,1,0,2
127,0,0,1,0,1,4,21685560,21685560,0,1,0,2
0,1,0,0,0,6,3,2108000,2108000,6,1,0,2
0,1,0,0,0,6,5,21689323,21689323,0,1,0,2
0,1,0,0,0,6,4,21689332,21689332,0,1,0,2
0,1,0,0,0,2,3,2117000,2117000,6,1,0,2
0,1,0,0,0,2,5,21692486,21692486,0,1,0,2
0,1,0,0,0,2,4,21692495,21692495,0,1,0,2
0,1,0,0,0,2,3,2118000,2118000,6,1,0,2
0,1,0,0,0,2,5,21695847,21695847,0,1,0,2
0,1,0,0,0,2,4,21695856,21695856,0,1,0,2
0,1,0,0,0,2,3,2119000,2119000,6,1,0,2
0,1,0,0,0,2,5,21698888,21698888,0,1,0,2
0,1,0,0,0,2,4,21698897,21698897,0,1,0,2
0,1,0,0,0,6,3,2109000,2109000,6,1,0,2
0,1,0,0,0,6,5,21701004,21701004,0,1,0,2
0,1,0,0,0,6,4,21701013,21701013,0,1,0,2
0,1,0,0,0,2,3,2120000,2120000,6,1,0,2
0,1,0,0,0,2,5,21703209,21703209,0,1,0,2
0,1,0,0,0,2,4,21703218,21703218,0,1,0,2
0,1,0,0,0,6,3,2110000,2110000,6,0,1,2
0,1,0,0,0,2,3,2121000,2121000,6,0,1,2
0,1,0,0,0,6,3,2112000,2112000,6,0,1,2
0,1,0,0,0,6,3,2113000,2113000,6,1,0,2
0,1,0,0,0,6,5,21714440,21714440,0,1,0,2
0,1,0,0,0,6,4,21714449,21714449,0,1,0,2
0,1,0,0,0,6,3,2114000,2114000,6,1,0,2
0,1,0,0,0,6,5,21719401,21719401,0,1,0,2
0,1,0,0,0,6,4,21719410,21719410,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21724234,21724234,0,1,0,2
127,0,0,1,0,1,4,21724249,21724249,0,1,0,2
0,1,0,0,0,2,3,2122000,2122000,6,1,0,2
0,1,0,0,0,2,5,21726408,21726408,0,1,0,2
0,1,0,0,0,2,4,21726417,21726417,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21731883,21731883,0,1,0,2
127,0,0,1,0,1,4,21731898,21731898,0,1,0,2
0,1,0,0,0,6,3,2116000,2116000,6,0,1,2
0,1,0,0,0,6,3,2117000,2117000,6,1,0,2
0,1,0,0,0,6,5,21737449,21737449,0,1,0,2
0,1,0,0,0,6,4,21737458,21737458,0,1,0,2
0,1,0,0,0,10,3,2146000,2146000,6,1,0,2
0,1,0,0,0,10,5,21739689,21739689,0,1,0,2
0,1,0,0,0,10,4,21739698,21739698,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21744652,21744652,0,1,0,2
127,0,0,1,0,1,4,21744667,21744667,0,1,0,2
0,1,0,0,0,2,3,2124000,2124000,6,1,0,2
0,1,0,0,0,2,5,21746857,21746857,0,1,0,2
0,1,0,0,0,2,4,21746866,21746866,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21753261,21753261,0,1,0,2
127,0,0,1,0,1,4,21753276,21753276,0,1,0,2
0,1,0,0,0,2,3,2125000,2125000,6,1,0,2
0,1,0,0,0,2,5,21756618,21756618,0,1,0,2
0,1,0,0,0,2,4,21756627,21756627,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21762190,21762190,0,1,0,2
127,0,0,1,0,1,4,21762205,21762205,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21768879,21768879,0,1,0,2
127,0,0,1,0,1,4,21768894,21768894,0,1,0,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
127,0,0,1,0,1,5,21773008,21773008,0,1,0,2
127,0,0,1,0,1,4,21773020,21773020,0,1,0,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21780337,21780337,0,1,0,2
128,0,0,1,0,1,4,21780352,21780352,0,1,0,2
0,1,0,0,0,10,3,2148000,2148000,6,1,0,2
0,1,0,0,0,10,5,21782639,21782639,0,1,0,2
0,1,0,0,0,10,4,21782648,21782648,0,1,0,2
0,1,0,0,0,10,3,2149000,2149000,6,1,0,2
0,1,0,0,0,10,5,21786640,21786640,0,1,0,2
0,1,0,0,0,10,4,21786649,21786649,0,1,0,2
0,1,0,0,0,2,3,2127000,2127000,6,1,0,2
0,1,0,0,0,2,5,21789099,21789099,0,1,0,2
0,1,0,0,0,2,4,21789108,21789108,0,1,0,2
0,1,0,0,0,2,3,2128000,2128000,6,1,0,2
0,1,0,0,0,2,5,21792780,21792780,0,1,0,2
0,1,0,0,0,2,4,21792789,21792789,0,1,0,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21797586,21797586,0,1,0,2
128,0,0,1,0,1,4,21797601,21797601,0,1,0,2
0,1,0,0,0,2,3,2129000,2129000,6,1,0,2
0,1,0,0,0,2,5,21800301,21800301,0,1,0,2
0,1,0,0,0,2,4,21800310,21800310,0,1,0,2
0,1,0,0,0,6,3,2120000,2120000,6,0,1,2
0,1,0,0,0,6,3,2121000,2121000,6,1,0,2
0,1,0,0,0,6,5,21806063,21806063,0,1,0,2
0,1,0,0,0,6,4,21806072,21806072,0,1,0,2
0,1,0,0,0,10,3,2151000,2151000,6,1,0,2
0,1,0,0,0,10,5,21808817,21808817,0,1,0,2
0,1,0,0,0,10,4,21808826,21808826,0,1,0,2
0,1,0,0,0,10,3,2152000,2152000,6,1,0,2
0,1,0,0,0,10,5,21811858,21811858,0,1,0,2
0,1,0,0,0,10,4,21811867,21811867,0,1,0,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21817075,21817075,0,1,0,2
128,0,0,1,0,1,4,21817090,21817090,0,1,0,2
0,1,0,0,0,2,3,2131000,2131000,6,0,1,2
0,1,0,0,0,6,3,2123000,2123000,6,1,0,2
0,1,0,0,0,6,5,21822833,21822833,0,1,0,2
0,1,0,0,0,6,4,21822842,21822842,0,1,0,2
0,1,0,0,0,10,3,2153000,2153000,6,0,1,2
0,1,0,0,0,10,3,2154000,2154000,6,1,0,2
0,1,0,0,0,10,5,21827474,21827474,0,1,0,2
0,1,0,0,0,10,4,21827483,21827483,0,1,0,2
0,1,0,0,0,2,3,2133000,2133000,6,0,1,2
0,1,0,0,0,2,3,2134000,2134000,6,1,0,2
0,1,0,0,0,2,5,21832596,21832596,0,1,0,2
0,1,0,0,0,2,4,21832605,21832605,0,1,0,2
0,1,0,0,0,10,3,2156000,2156000,6,0,1,2
0,1,0,0,0,6,3,2124000,2124000,6,1,0,2
0,1,0,0,0,6,5,21841042,21841042,0,1,0,2
0,1,0,0,0,6,4,21841051,21841051,0,1,0,2
0,1,0,0,0,10,3,2157000,2157000,6,0,1,2
0,1,0,0,0,10,3,2158000,2158000,6,1,0,2
0,1,0,0,0,10,5,21847318,21847318,0,1,0,2
0,1,0,0,0,10,4,21847327,21847327,0,1,0,2
0,1,0,0,0,6,3,2125000,2125000,6,1,0,2
0,1,0,0,0,6,5,21849843,21849843,0,1,0,2
0,1,0,0,0,6,4,21849852,21849852,0,1,0,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21854901,21854901,0,1,0,2
128,0,0,1,0,1,4,21854916,21854916,0,1,0,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21860310,21860310,0,1,0,2
128,0,0,1,0,1,4,21860325,21860325,0,1,0,2
0,1,0,0,0,2,3,2137000,2137000,6,1,0,2
0,1,0,0,0,2,5,21863958,21863958,0,1,0,2
0,1,0,0,0,2,4,21863967,21863967,0,1,0,2
0,1,0,0,0,10,3,2159000,2159000,6,1,0,2
0,1,0,0,0,10,5,21866039,21866039,0,1,0,2
0,1,0,0,0,10,4,21866048,21866048,0,1,0,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21871479,21871479,0,1,0,2
128,0,0,1,0,1,4,21871494,21871494,0,1,0,2
0,1,0,0,0,6,3,2127000,2127000,6,1,0,2
0,1,0,0,0,6,5,21875284,21875284,0,1,0,2
0,1,0,0,0,6,4,21875293,21875293,0,1,0,2
0,1,0,0,0,6,3,2128000,2128000,6,1,0,2
0,1,0,0,0,6,5,21878645,21878645,0,1,0,2
0,1,0,0,0,6,4,21878654,21878654,0,1,0,2
0,1,0,0,0,10,3,2161000,2161000,6,1,0,2
0,1,0,0,0,10,5,21881048,21881048,0,1,0,2
0,1,0,0,0,10,4,21881057,21881057,0,1,0,2
0,1,0,0,0,6,3,2129000,2129000,6,0,1,2
0,1,0,0,0,10,3,2162000,2162000,6,1,0,2
0,1,0,0,0,10,5,21885689,21885689,0,1,0,2
0,1,0,0,0,10,4,21885698,21885698,0,1,0,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21890968,21890968,0,1,0,2
128,0,0,1,0,1,4,21890983,21890983,0,1,0,2
0,1,0,0,0,10,3,2163000,2163000,6,0,1,2
0,1,0,0,0,10,3,2164000,2164000,6,0,1,2
0,1,0,0,0,10,3,2165000,2165000,6,1,0,2
0,1,0,0,0,10,5,21903289,21903289,0,1,0,2
0,1,0,0,0,10,4,21903298,21903298,0,1,0,2
0,1,0,0,0,6,3,2130000,2130000,6,1,0,2
0,1,0,0,0,6,5,21905560,21905560,0,1,0,2
0,1,0,0,0,6,4,21905569,21905569,0,1,0,2
0,1,0,0,0,10,3,2166000,2166000,6,1,0,2
0,1,0,0,0,10,5,21908250,21908250,0,1,0,2
0,1,0,0,0,10,4,21908259,21908259,0,1,0,2
0,1,0,0,0,10,3,2167000,2167000,6,0,1,2
0,1,0,0,0,6,3,2131000,2131000,6,1,0,2
0,1,0,0,0,6,5,21915961,21915961,0,1,0,2
0,1,0,0,0,6,4,21915970,21915970,0,1,0,2
0,1,0,0,0,6,3,2132000,2132000,6,1,0,2
0,1,0,0,0,6,5,21919962,21919962,0,1,0,2
0,1,0,0,0,6,4,21919971,21919971,0,1,0,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21925243,21925243,0,1,0,2
128,0,0,1,0,1,4,21925258,21925258,0,1,0,2
0,1,0,0,0,6,3,2134000,2134000,6,1,0,2
0,1,0,0,0,6,5,21927644,21927644,0,1,0,2
0,1,0,0,0,6,4,21927653,21927653,0,1,0,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21932892,21932892,0,1,0,2
128,0,0,1,0,1,4,21932907,21932907,0,1,0,2
0,1,0,0,0,2,3,2141000,2141000,6,1,0,2
0,1,0,0,0,2,5,21936249,21936249,0,1,0,2
0,1,0,0,0,2,4,21936258,21936258,0,1,0,2
0,1,0,0,0,2,3,2142000,2142000,6,1,0,2
0,1,0,0,0,2,5,21940570,21940570,0,1,0,2
0,1,0,0,0,2,4,21940579,21940579,0,1,0,2
0,1,0,0,0,6,3,2135000,2135000,6,0,1,2
128,0,0,1,0,1,3,2540000,2540000,6,1,0,2
128,0,0,1,0,1,5,21947581,21947581,0,1,0,2
128,0,0,1,0,1,4,21947593,21947593,0,1,0,2
0,1,0,0,0,10,3,2170000,2170000,6,1,0,2
0,1,0,0,0,10,5,21950364,21950364,0,1,0,2
0,1,0,0,0,10,4,21950373,21950373,0,1,0,2
0,1,0,0,0,6,3,2137000,2137000,6,1,0,2
0,1,0,0,0,6,5,21952862,21952862,0,1,0,2
0,1,0,0,0,6,4,21952871,21952871,0,1,0,2
0,1,0,0,0,10,3,2171000,2171000,6,1,0,2
0,1,0,0,0,10,5,21956925,21956925,0,1,0,2
0,1,0,0,0,10,4,21956934,21956934,0,1,0,2
0,1,0,0,0,2,3,2145000,2145000,6,1,0,2
0,1,0,0,0,2,5,21959262,21959262,0,1,0,2
0,1,0,0,0,2,4,21959271,21959271,0,1,0,2
0,1,0,0,0,2,3,2146000,2146000,6,1,0,2
0,1,0,0,0,2,5,21964223,21964223,0,1,0,2
0,1,0,0,0,2,4,21964232,21964232,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,21969118,21969118,0,1,0,2
129,0,0,1,0,1,4,21969133,21969133,0,1,0,2
0,1,0,0,0,6,3,2139000,2139000,6,1,0,2
0,1,0,0,0,6,5,21971583,21971583,0,1,0,2
0,1,0,0,0,6,4,21971592,21971592,0,1,0,2
0,1,0,0,0,10,3,2173000,2173000,6,1,0,2
0,1,0,0,0,10,5,21975966,21975966,0,1,0,2
0,1,0,0,0,10,4,21975975,21975975,0,1,0,2
0,1,0,0,0,10,3,2174000,2174000,6,1,0,2
0,1,0,0,0,10,5,21979327,21979327,0,1,0,2
0,1,0,0,0,10,4,21979336,21979336,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,21985087,21985087,0,1,0,2
129,0,0,1,0,1,4,21985102,21985102,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,21990816,21990816,0,1,0,2
129,0,0,1,0,1,4,21990831,21990831,0,1,0,2
0,1,0,0,0,6,3,2140000,2140000,6,1,0,2
0,1,0,0,0,6,5,21993504,21993504,0,1,0,2
0,1,0,0,0,6,4,21993513,21993513,0,1,0,2
0,1,0,0,0,2,3,2148000,2148000,6,0,1,2
0,1,0,0,0,6,3,2141000,2141000,6,1,0,2
0,1,0,0,0,6,5,21999105,21999105,0,1,0,2
0,1,0,0,0,6,4,21999114,21999114,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22003905,22003905,0,1,0,2
129,0,0,1,0,1,4,22003920,22003920,0,1,0,2
0,1,0,0,0,6,3,2142000,2142000,6,1,0,2
0,1,0,0,0,6,5,22005986,22005986,0,1,0,2
0,1,0,0,0,6,4,22005995,22005995,0,1,0,2
0,1,0,0,1,7,3,22008437,22008437,6,0,1,2
0,1,0,0,1,9,3,22008437,22008437,6,0,1,2
0,1,0,0,1,16,3,22008437,22008437,6,0,1,2
0,1,0,0,0,10,3,2178000,2178000,6,1,0,2
0,1,0,0,0,10,5,22018210,22018210,0,1,0,2
0,1,0,0,0,10,4,22018219,22018219,0,1,0,2
0,1,0,0,1,13,3,22008437,22008437,6,1,0,2
0,1,0,0,1,15,3,22008437,22008437,6,1,0,2
0,1,0,0,1,11,3,22008437,22008437,6,1,0,2
0,1,0,0,0,2,3,2150000,2150000,6,1,0,2
0,1,0,0,0,2,5,22028609,22028609,0,1,0,2
0,1,0,0,0,2,4,22028618,22028618,0,1,0,2
0,1,0,0,0,2,3,2151000,2151000,6,1,0,2
0,1,0,0,0,2,5,22031330,22031330,0,1,0,2
0,1,0,0,0,2,4,22031339,22031339,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22036130,22036130,0,1,0,2
129,0,0,1,0,1,4,22036145,22036145,0,1,0,2
0,1,0,0,0,2,3,2152000,2152000,6,1,0,2
0,1,0,0,0,2,5,22039811,22039811,0,1,0,2
0,1,0,0,0,2,4,22039820,22039820,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22045059,22045059,0,1,0,2
129,0,0,1,0,1,4,22045074,22045074,0,1,0,2
0,1,0,0,0,6,3,2145000,2145000,6,1,0,2
0,1,0,0,0,6,5,22047268,22047268,0,1,0,2
0,1,0,0,0,6,4,22047277,22047277,0,1,0,2
0,1,0,0,0,6,3,2146000,2146000,6,0,1,2
0,1,0,0,0,6,3,2147000,2147000,6,1,0,2
0,1,0,0,0,6,5,22056709,22056709,0,1,0,2
0,1,0,0,0,6,4,22056718,22056718,0,1,0,2
0,1,0,0,0,10,3,2181000,2181000,6,1,0,2
0,1,0,0,0,10,5,22059139,22059139,0,1,0,2
0,1,0,0,0,10,4,22059148,22059148,0,1,0,2
0,1,0,0,0,2,3,2154000,2154000,6,0,1,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22066757,22066757,0,1,0,2
129,0,0,1,0,1,4,22066772,22066772,0,1,0,2
0,1,0,0,0,10,3,2183000,2183000,6,1,0,2
0,1,0,0,0,10,5,22068838,22068838,0,1,0,2
0,1,0,0,0,10,4,22068847,22068847,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22073766,22073766,0,1,0,2
129,0,0,1,0,1,4,22073781,22073781,0,1,0,2
0,1,0,0,0,2,3,2156000,2156000,6,1,0,2
0,1,0,0,0,2,5,22076551,22076551,0,1,0,2
0,1,0,0,0,2,4,22076560,22076560,0,1,0,2
0,1,0,0,0,6,3,2149000,2149000,6,1,0,2
0,1,0,0,0,6,5,22079431,22079431,0,1,0,2
0,1,0,0,0,6,4,22079440,22079440,0,1,0,2
0,1,0,0,0,6,3,2150000,2150000,6,1,0,2
0,1,0,0,0,6,5,22083112,22083112,0,1,0,2
0,1,0,0,0,6,4,22083121,22083121,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22088455,22088455,0,1,0,2
129,0,0,1,0,1,4,22088470,22088470,0,1,0,2
0,1,0,0,0,6,3,2152000,2152000,6,1,0,2
0,1,0,0,0,6,5,22091816,22091816,0,1,0,2
0,1,0,0,0,6,4,22091825,22091825,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22096744,22096744,0,1,0,2
129,0,0,1,0,1,4,22096759,22096759,0,1,0,2
0,1,0,0,0,2,3,2158000,2158000,6,1,0,2
0,1,0,0,0,2,5,22099560,22099560,0,1,0,2
0,1,0,0,0,2,4,22099569,22099569,0,1,0,2
0,1,0,0,0,6,3,2153000,2153000,6,1,0,2
0,1,0,0,0,6,5,22102857,22102857,0,1,0,2
0,1,0,0,0,6,4,22102866,22102866,0,1,0,2
0,1,0,0,0,6,3,2154000,2154000,6,1,0,2
0,1,0,0,0,6,5,22106538,22106538,0,1,0,2
0,1,0,0,0,6,4,22106547,22106547,0,1,0,2
0,1,0,0,0,10,3,2185000,2185000,6,1,0,2
0,1,0,0,0,10,5,22109447,22109447,0,1,0,2
0,1,0,0,0,10,4,22109456,22109456,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22115081,22115081,0,1,0,2
129,0,0,1,0,1,4,22115096,22115096,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22120810,22120810,0,1,0,2
129,0,0,1,0,1,4,22120825,22120825,0,1,0,2
0,1,0,0,0,6,3,2155000,2155000,6,1,0,2
0,1,0,0,0,6,5,22123019,22123019,0,1,0,2
0,1,0,0,0,6,4,22123028,22123028,0,1,0,2
0,1,0,0,0,2,3,2160000,2160000,6,1,0,2
0,1,0,0,0,2,5,22126601,22126601,0,1,0,2
0,1,0,0,0,2,4,22126610,22126610,0,1,0,2
129,0,0,1,0,1,3,2560000,2560000,6,1,0,2
129,0,0,1,0,1,5,22131659,22131659,0,1,0,2
129,0,0,1,0,1,4,22131671,22131671,0,1,0,2
130,0,0,1,0,1,3,2580000,2580000,6,1,0,2
130,0,0,1,0,1,5,22138668,22138668,0,1,0,2
130,0,0,1,0,1,4,22138683,22138683,0,1,0,2
130,0,0,1,0,1,3,2580000,2580000,6,1,0,2
130,0,0,1,0,1,5,22145037,22145037,0,1,0,2
130,0,0,1,0,1,4,22145052,22145052,0,1,0,2
0,1,0,0,0,10,3,2187000,2187000,6,1,0,2
0,1,0,0,0,10,5,22147531,22147531,0,1,0,2
0,1,0,0,0,10,4,22147540,22147540,0,1,0,2
0,1,0,0,0,10,3,2188000,2188000,6,1,0,2
0,1,0,0,0,10,5,22150252,22150252,0,1,0,2
0,1,0,0,0,10,4,22150261,22150261,0,1,0,2
0,1,0,0,0,2,3,2161000,2161000,6,1,0,2
0,1,0,0,0,2,5,22154282,22154282,0,1,0,2
0,1,0,0,0,2,4,22154291,22154291,0,1,0,2
0,1,0,0,0,10,3,2189000,2189000,6,1,0,2
0,1,0,0,0,10,5,22157453,22157453,0,1,0,2
0,1,0,0,0,10,4,22157462,22157462,0,1,0,2
0,1,0,0,0,2,3,2162000,2162000,6,0,1,2
0,1,0,0,0,2,3,2163000,2163000,6,1,0,2
0,1,0,0,0,2,5,22164687,22164687,0,1,0,2
0,1,0,0,0,2,4,22164696,22164696,0,1,0,2
0,1,0,0,0,2,3,2164000,2164000,6,1,0,2
0,1,0,0,0,2,5,22169008,22169008,0,1,0,2
0,1,0,0,0,2,4,22169017,22169017,0,1,0,2
0,1,0,0,0,6,3,2158000,2158000,6,1,0,2
0,1,0,0,0,6,5,22171500,22171500,0,1,0,2
0,1,0,0,0,6,4,22171509,22171509,0,1,0,2
0,1,0,0,0,6,3,2159000,2159000,6,1,0,2
0,1,0,0,0,6,5,22174861,22174861,0,1,0,2
0,1,0,0,0,6,4,22174870,22174870,0,1,0,2
0,1,0,0,0,6,3,2160000,2160000,6,1,0,2
0,1,0,0,0,6,5,22178222,22178222,0,1,0,2
0,1,0,0,0,6,4,22178231,22178231,0,1,0,2
0,1,0,0,0,2,3,2165000,2165000,6,1,0,2
0,1,0,0,0,2,5,22181329,22181329,0,1,0,2
0,1,0,0,0,2,4,22181338,22181338,0,1,0,2
130,0,0,1,0,1,3,2580000,2580000,6,1,0,2
130,0,0,1,0,1,5,22186383,22186383,0,1,0,2
130,0,0,1,0,1,4,22186398,22186398,0,1,0,2
0,1,0,0,0,6,3,2162000,2162000,6,1,0,2
0,1,0,0,0,6,5,22188464,22188464,0,1,0,2
0,1,0,0,0,6,4,22188473,22188473,0,1,0,2
0,1,0,0,0,2,3,2166000,2166000,6,0,1,2
0,1,0,0,0,2,3,2167000,2167000,6,1,0,2
0,1,0,0,0,2,5,22194895,22194895,0,1,0,2
0,1,0,0,0,2,4,22194904,22194904,0,1,0,2
